order_book_id,trading_hours,market_tplus,symbol,exchange,abbrev_symbol,round_lot,type,de_listed_date,listed_date,status,index,base_date,base_point,underlying_symbol
399326.XSHE,"09:31-11:30,13:01-15:00",0.0,成长40,XSHE,CZ40,1.0,INDX,0000-00-00,2006-01-24,Active,71.0,2002-12-31,1000.0,
399328.XSHE,"09:31-11:30,13:01-15:00",0.0,深证治理,XSHE,SZZL,1.0,INDX,0000-00-00,2006-01-24,Active,72.0,2002-12-31,1000.0,
399330.XSHE,"09:31-11:30,13:01-15:00",0.0,深证100,XSHE,SZ100,1.0,INDX,0000-00-00,2006-01-24,Active,68.0,2002-12-31,1000.0,
399333.XSHE,"09:31-11:30,13:01-15:00",0.0,中小100R,XSHE,ZX100R,1.0,INDX,0000-00-00,2006-12-27,Active,86.0,2005-06-07,1000.0,
399335.XSHE,"09:31-11:30,13:01-15:00",0.0,深证央企,XSHE,SZYQ,1.0,INDX,0000-00-00,2009-08-03,Active,188.0,2004-12-31,1000.0,
399337.XSHE,"09:31-11:30,13:01-15:00",0.0,深证民营,XSHE,SZMY,1.0,INDX,0000-00-00,2009-08-03,Active,189.0,2004-12-31,1000.0,
399339.XSHE,"09:31-11:30,13:01-15:00",0.0,深证科技,XSHE,SZKJ,1.0,INDX,0000-00-00,2009-08-03,Active,190.0,2004-12-31,1000.0,
399341.XSHE,"09:31-11:30,13:01-15:00",0.0,深证责任,XSHE,SZZR,1.0,INDX,0000-00-00,2009-08-03,Active,191.0,2009-06-30,1000.0,
399344.XSHE,"09:31-11:30,13:01-15:00",0.0,深证300R,XSHE,SZ300R,1.0,INDX,0000-00-00,2009-11-04,Active,222.0,2004-12-31,1000.0,
399346.XSHE,"09:31-11:30,13:01-15:00",0.0,深证成长,XSHE,SZCZ,1.0,INDX,0000-00-00,2009-11-04,Active,224.0,2004-12-31,1000.0,
399348.XSHE,"09:31-11:30,13:01-15:00",0.0,深证价值,XSHE,SZJZ,1.0,INDX,0000-00-00,2009-11-04,Active,225.0,2004-12-31,1000.0,
399350.XSHE,"09:31-11:30,13:01-15:00",0.0,皖江30,XSHE,WJ30,1.0,INDX,0000-00-00,2012-12-18,Active,572.0,2010-06-30,1000.0,
399351.XSHE,"09:31-11:30,13:01-15:00",0.0,创新示范,XSHE,CXSF,1.0,INDX,0000-00-00,2004-09-01,Active,60.0,2004-08-31,864.38,
399352.XSHE,"09:31-11:30,13:01-15:00",0.0,深企综指,XSHE,SQZZ,1.0,INDX,0000-00-00,2005-02-03,Active,61.0,2004-08-31,864.38,
399353.XSHE,"09:31-11:30,13:01-15:00",0.0,国证物流,XSHE,GZWL,1.0,INDX,0000-00-00,2005-03-01,Active,62.0,2002-12-31,1000.0,
399354.XSHE,"09:31-11:30,13:01-15:00",0.0,分析师指数,XSHE,FXSZS,1.0,INDX,0000-00-00,2006-11-14,Active,661.0,2006-04-28,1231.15,
399355.XSHE,"09:31-11:30,13:01-15:00",0.0,长三角,XSHE,CSJ,1.0,INDX,0000-00-00,2007-07-02,Active,107.0,2002-12-31,1000.0,
399356.XSHE,"09:31-11:30,13:01-15:00",0.0,珠三角,XSHE,ZSJ,1.0,INDX,0000-00-00,2007-07-02,Active,108.0,2002-12-31,1000.0,
399357.XSHE,"09:31-11:30,13:01-15:00",0.0,环渤海,XSHE,HBH,1.0,INDX,0000-00-00,2007-07-02,Active,109.0,2002-12-31,1000.0,
399358.XSHE,"09:31-11:30,13:01-15:00",0.0,国证环保,XSHE,GZHB,1.0,INDX,0000-00-00,2008-01-02,Active,129.0,2002-12-31,1000.0,
399359.XSHE,"09:31-11:30,13:01-15:00",0.0,国证基建,XSHE,GZJJ,1.0,INDX,0000-00-00,2009-08-03,Active,182.0,2004-12-31,1000.0,
399360.XSHE,"09:31-11:30,13:01-15:00",0.0,新硬件,XSHE,XYJ,1.0,INDX,0000-00-00,2009-08-03,Active,183.0,2004-12-31,1000.0,
399361.XSHE,"09:31-11:30,13:01-15:00",0.0,在线消费,XSHE,ZXXF,1.0,INDX,0000-00-00,2009-08-03,Active,184.0,2004-12-31,1000.0,
399362.XSHE,"09:31-11:30,13:01-15:00",0.0,民企100,XSHE,MQ100,1.0,INDX,0000-00-00,2009-08-03,Active,185.0,2004-12-31,1000.0,
399363.XSHE,"09:31-11:30,13:01-15:00",0.0,国证算力,XSHE,GZSL,1.0,INDX,0000-00-00,2009-08-03,Active,186.0,2004-12-31,1000.0,
399364.XSHE,"09:31-11:30,13:01-15:00",0.0,消费100,XSHE,XF100,1.0,INDX,0000-00-00,2009-08-03,Active,187.0,2004-12-31,1000.0,
399365.XSHE,"09:31-11:30,13:01-15:00",0.0,国证粮食,XSHE,GZLS,1.0,INDX,0000-00-00,2009-11-04,Active,226.0,2004-12-31,1000.0,
399366.XSHE,"09:31-11:30,13:01-15:00",0.0,能源金属,XSHE,NYJS,1.0,INDX,0000-00-00,2009-11-04,Active,227.0,2004-12-31,1000.0,
399367.XSHE,"09:31-11:30,13:01-15:00",0.0,1000地产,XSHE,1000DC,1.0,INDX,0000-00-00,2009-11-04,Active,228.0,2004-12-31,1000.0,
399368.XSHE,"09:31-11:30,13:01-15:00",0.0,国证军工,XSHE,GZJG,1.0,INDX,0000-00-00,2009-11-04,Active,229.0,2004-12-31,1000.0,
399369.XSHE,"09:31-11:30,13:01-15:00",0.0,国证责任,XSHE,GZZR,1.0,INDX,0000-00-00,2009-11-04,Active,230.0,2009-06-30,1000.0,
399370.XSHE,"09:31-11:30,13:01-15:00",0.0,国证成长,XSHE,GZCZ,1.0,INDX,0000-00-00,2010-01-04,Active,240.0,2002-12-31,1000.0,
399371.XSHE,"09:31-11:30,13:01-15:00",0.0,国证价值,XSHE,GZJZ,1.0,INDX,0000-00-00,2010-01-04,Active,241.0,2002-12-31,1000.0,
399372.XSHE,"09:31-11:30,13:01-15:00",0.0,大盘成长,XSHE,DPCZ,1.0,INDX,0000-00-00,2010-01-04,Active,242.0,2002-12-31,1000.0,
399373.XSHE,"09:31-11:30,13:01-15:00",0.0,大盘价值,XSHE,DPJZ,1.0,INDX,0000-00-00,2010-01-04,Active,243.0,2002-12-31,1000.0,
399374.XSHE,"09:31-11:30,13:01-15:00",0.0,中盘成长,XSHE,ZPCZ,1.0,INDX,0000-00-00,2010-01-04,Active,244.0,2002-12-31,1000.0,
399375.XSHE,"09:31-11:30,13:01-15:00",0.0,中盘价值,XSHE,ZPJZ,1.0,INDX,0000-00-00,2010-01-04,Active,245.0,2002-12-31,1000.0,
399376.XSHE,"09:31-11:30,13:01-15:00",0.0,小盘成长,XSHE,XPCZ,1.0,INDX,0000-00-00,2010-01-04,Active,246.0,2002-12-31,1000.0,
399377.XSHE,"09:31-11:30,13:01-15:00",0.0,小盘价值,XSHE,XPJZ,1.0,INDX,0000-00-00,2010-01-04,Active,247.0,2002-12-31,1000.0,
399378.XSHE,"09:31-11:30,13:01-15:00",0.0,ESG300,XSHE,ESG300,1.0,INDX,0000-00-00,2010-09-20,Active,304.0,2010-06-30,1000.0,
399379.XSHE,"09:31-11:30,13:01-15:00",0.0,国证基金,XSHE,GZJJ,1.0,INDX,0000-00-00,2011-12-02,Active,447.0,2004-12-31,1000.0,
399380.XSHE,"09:31-11:30,13:01-15:00",0.0,国证ETF,XSHE,GZETF,1.0,INDX,0000-00-00,2011-12-02,Active,448.0,2010-12-31,1000.0,
399381.XSHE,"09:31-11:30,13:01-15:00",0.0,1000能源,XSHE,1000NY,1.0,INDX,0000-00-00,2011-12-02,Active,437.0,2002-12-31,1000.0,
399382.XSHE,"09:31-11:30,13:01-15:00",0.0,1000材料,XSHE,1000CL,1.0,INDX,0000-00-00,2011-12-02,Active,438.0,2002-12-31,1000.0,
399383.XSHE,"09:31-11:30,13:01-15:00",0.0,1000工业,XSHE,1000GY,1.0,INDX,0000-00-00,2011-12-02,Active,439.0,2002-12-31,1000.0,
399384.XSHE,"09:31-11:30,13:01-15:00",0.0,1000可选,XSHE,1000KX,1.0,INDX,0000-00-00,2011-12-02,Active,440.0,2002-12-31,1000.0,
399385.XSHE,"09:31-11:30,13:01-15:00",0.0,1000消费,XSHE,1000XF,1.0,INDX,0000-00-00,2011-12-02,Active,441.0,2002-12-31,1000.0,
399386.XSHE,"09:31-11:30,13:01-15:00",0.0,1000医药,XSHE,1000YY,1.0,INDX,0000-00-00,2011-12-02,Active,442.0,2002-12-31,1000.0,
399387.XSHE,"09:31-11:30,13:01-15:00",0.0,1000金融,XSHE,1000JR,1.0,INDX,0000-00-00,2011-12-02,Active,443.0,2002-12-31,1000.0,
399388.XSHE,"09:31-11:30,13:01-15:00",0.0,1000信息,XSHE,1000XX,1.0,INDX,0000-00-00,2011-12-02,Active,444.0,2002-12-31,1000.0,
399389.XSHE,"09:31-11:30,13:01-15:00",0.0,国证通信,XSHE,GZTX,1.0,INDX,0000-00-00,2011-12-02,Active,445.0,2002-12-31,1000.0,
399390.XSHE,"09:31-11:30,13:01-15:00",0.0,1000公用,XSHE,1000GY,1.0,INDX,0000-00-00,2011-12-02,Active,446.0,2002-12-31,1000.0,
399391.XSHE,"09:31-11:30,13:01-15:00",0.0,投资时钟,XSHE,TZSZ,1.0,INDX,0000-00-00,2012-03-26,Active,477.0,2006-12-29,1000.0,
399392.XSHE,"09:31-11:30,13:01-15:00",0.0,国证新兴,XSHE,GZXX,1.0,INDX,0000-00-00,2012-03-28,Active,479.0,2009-06-30,1000.0,
399393.XSHE,"09:31-11:30,13:01-15:00",0.0,国证地产,XSHE,GZDC,1.0,INDX,0000-00-00,2012-08-20,Active,530.0,2004-12-31,1000.0,
399394.XSHE,"09:31-11:30,13:01-15:00",0.0,国证医药,XSHE,GZYY,1.0,INDX,0000-00-00,2012-10-29,Active,550.0,2004-12-31,1000.0,
399395.XSHE,"09:31-11:30,13:01-15:00",0.0,国证有色,XSHE,GZYS,1.0,INDX,0000-00-00,2012-10-29,Active,551.0,2004-12-31,1000.0,
399396.XSHE,"09:31-11:30,13:01-15:00",0.0,国证食品,XSHE,GZSP,1.0,INDX,0000-00-00,2012-10-29,Active,552.0,2004-12-31,1000.0,
399397.XSHE,"09:31-11:30,13:01-15:00",0.0,国证文化,XSHE,GZWH,1.0,INDX,0000-00-00,2012-11-09,Active,553.0,2009-06-30,1000.0,
399398.XSHE,"09:31-11:30,13:01-15:00",0.0,绩效指数,XSHE,JXZS,1.0,INDX,0000-00-00,2012-11-19,Active,559.0,2002-12-31,1000.0,
399399.XSHE,"09:31-11:30,13:01-15:00",0.0,中经GDP,XSHE,ZJGDP,1.0,INDX,0000-00-00,2012-11-23,Active,562.0,2005-06-30,1000.0,
399400.XSHE,"09:31-11:30,13:01-15:00",0.0,大中盘,XSHE,DZP,1.0,INDX,0000-00-00,2013-03-20,Active,648.0,2002-12-31,1000.0,
399401.XSHE,"09:31-11:30,13:01-15:00",0.0,中小盘,XSHE,ZXP,1.0,INDX,0000-00-00,2013-03-20,Active,649.0,2002-12-31,1000.0,
399402.XSHE,"09:31-11:30,13:01-15:00",0.0,周期100,XSHE,ZQ100,1.0,INDX,0000-00-00,2013-10-28,Active,693.0,2004-12-31,1000.0,
399403.XSHE,"09:31-11:30,13:01-15:00",0.0,防御100,XSHE,FY100,1.0,INDX,0000-00-00,2013-10-28,Active,694.0,2004-12-31,1000.0,
399404.XSHE,"09:31-11:30,13:01-15:00",0.0,大盘低波,XSHE,DPDB,1.0,INDX,0000-00-00,2013-12-05,Active,,,,
399405.XSHE,"09:31-11:30,13:01-15:00",0.0,大盘高贝,XSHE,DPGB,1.0,INDX,0000-00-00,2013-12-05,Active,700.0,2004-12-31,1000.0,
399406.XSHE,"09:31-11:30,13:01-15:00",0.0,中盘低波,XSHE,ZPDB,1.0,INDX,0000-00-00,2013-12-05,Active,701.0,2004-12-31,1000.0,
399407.XSHE,"09:31-11:30,13:01-15:00",0.0,中盘高贝,XSHE,ZPGB,1.0,INDX,0000-00-00,2013-12-05,Active,702.0,2004-12-31,1000.0,
399408.XSHE,"09:31-11:30,13:01-15:00",0.0,小盘低波,XSHE,XPDB,1.0,INDX,0000-00-00,2013-12-05,Active,703.0,2004-12-31,1000.0,
399409.XSHE,"09:31-11:30,13:01-15:00",0.0,小盘高贝,XSHE,XPGB,1.0,INDX,0000-00-00,2013-12-05,Active,704.0,2004-12-31,1000.0,
399410.XSHE,"09:31-11:30,13:01-15:00",0.0,苏州率先,XSHE,SZSX,1.0,INDX,0000-00-00,2013-12-12,Active,705.0,2011-12-30,1000.0,
399411.XSHE,"09:31-11:30,13:01-15:00",0.0,红利100,XSHE,HL100,1.0,INDX,0000-00-00,2014-04-10,Active,716.0,2008-12-31,1000.0,
399412.XSHE,"09:31-11:30,13:01-15:00",0.0,国证新能,XSHE,GZXN,1.0,INDX,0000-00-00,2014-05-16,Active,717.0,2010-06-30,1000.0,
399413.XSHE,"09:31-11:30,13:01-15:00",0.0,国证转债,XSHE,GZZZ,1.0,INDX,0000-00-00,2014-08-27,Active,741.0,2011-12-31,100.0,
399415.XSHE,"09:31-11:30,13:01-15:00",0.0,I100,XSHE,I100,1.0,INDX,0000-00-00,2014-09-12,Active,747.0,2010-01-29,1000.0,
399416.XSHE,"09:31-11:30,13:01-15:00",0.0,I300,XSHE,I300,1.0,INDX,0000-00-00,2014-09-12,Active,748.0,2010-01-29,1000.0,
399417.XSHE,"09:31-11:30,13:01-15:00",0.0,新能源车,XSHE,XNYC,1.0,INDX,0000-00-00,2014-09-24,Active,753.0,2010-06-30,1000.0,
399418.XSHE,"09:31-11:30,13:01-15:00",0.0,数据要素,XSHE,SJYS,1.0,INDX,0000-00-00,2014-11-21,Active,767.0,2008-12-31,1000.0,
399419.XSHE,"09:31-11:30,13:01-15:00",0.0,国证高铁,XSHE,GZGT,1.0,INDX,0000-00-00,2014-12-10,Active,768.0,2010-06-30,1000.0,
399420.XSHE,"09:31-11:30,13:01-15:00",0.0,国证保证,XSHE,GZBZ,1.0,INDX,0000-00-00,2014-12-10,Active,769.0,2010-06-30,1000.0,
399422.XSHE,"09:31-11:30,13:01-15:00",0.0,中关村A指,XSHE,ZGCAZ,1.0,INDX,0000-00-00,2015-02-05,Active,849.0,2008-12-31,1000.0,
399423.XSHE,"09:31-11:30,13:01-15:00",0.0,中关村50,XSHE,ZGC50,1.0,INDX,0000-00-00,2015-02-05,Active,784.0,2008-12-31,1000.0,
399427.XSHE,"09:31-11:30,13:01-15:00",0.0,专利领先,XSHE,ZLLX,1.0,INDX,0000-00-00,2015-02-17,Active,,,,
399428.XSHE,"09:31-11:30,13:01-15:00",0.0,国证定增,XSHE,GZDZ,1.0,INDX,0000-00-00,2015-02-17,Active,787.0,2012-12-31,1000.0,
399429.XSHE,"09:31-11:30,13:01-15:00",0.0,新丝路,XSHE,XSL,1.0,INDX,0000-00-00,2015-01-08,Active,781.0,2011-12-30,1000.0,
399431.XSHE,"09:31-11:30,13:01-15:00",0.0,国证银行,XSHE,GZYH,1.0,INDX,0000-00-00,2014-12-30,Active,771.0,2002-12-31,1000.0,
399432.XSHE,"09:31-11:30,13:01-15:00",0.0,智能汽车,XSHE,ZNQC,1.0,INDX,0000-00-00,2014-12-30,Active,772.0,2002-12-31,1000.0,
399433.XSHE,"09:31-11:30,13:01-15:00",0.0,国证交运,XSHE,GZJY,1.0,INDX,0000-00-00,2014-12-30,Active,773.0,2002-12-31,1000.0,
399434.XSHE,"09:31-11:30,13:01-15:00",0.0,数字传媒,XSHE,SZCM,1.0,INDX,0000-00-00,2014-12-30,Active,774.0,2002-12-31,1000.0,
399435.XSHE,"09:31-11:30,13:01-15:00",0.0,国证农牧,XSHE,GZNM,1.0,INDX,0000-00-00,2014-12-30,Active,775.0,2002-12-31,1000.0,
399436.XSHE,"09:31-11:30,13:01-15:00",0.0,绿色煤炭,XSHE,LSMT,1.0,INDX,0000-00-00,2014-12-30,Active,776.0,2002-12-31,1000.0,
399437.XSHE,"09:31-11:30,13:01-15:00",0.0,证券龙头,XSHE,ZQLT,1.0,INDX,0000-00-00,2014-12-30,Active,777.0,2002-12-31,1000.0,
399438.XSHE,"09:31-11:30,13:01-15:00",0.0,绿色电力,XSHE,LSDL,1.0,INDX,0000-00-00,2014-12-30,Active,778.0,2002-12-31,1000.0,
399439.XSHE,"09:31-11:30,13:01-15:00",0.0,国证油气,XSHE,GZYQ,1.0,INDX,0000-00-00,2014-12-30,Active,779.0,2002-12-31,1000.0,
399440.XSHE,"09:31-11:30,13:01-15:00",0.0,国证钢铁,XSHE,GZGT,1.0,INDX,0000-00-00,2014-12-30,Active,780.0,2002-12-31,1000.0,
399441.XSHE,"09:31-11:30,13:01-15:00",0.0,生物医药,XSHE,SWYY,1.0,INDX,0000-00-00,2015-01-20,Active,782.0,2009-12-31,1000.0,
399481.XSHE,"09:31-11:30,13:01-15:00",0.0,企债指数,XSHE,QZZS,1.0,INDX,0000-00-00,2003-02-17,Active,43.0,2002-12-31,100.0,
399550.XSHE,"09:31-11:30,13:01-15:00",0.0,央视50,XSHE,YS50,1.0,INDX,0000-00-00,2012-06-06,Active,487.0,2010-06-30,2563.07,
399551.XSHE,"09:31-11:30,13:01-15:00",0.0,央视创新,XSHE,YSCX,1.0,INDX,0000-00-00,2013-06-06,Active,674.0,2010-06-30,2563.07,
399552.XSHE,"09:31-11:30,13:01-15:00",0.0,央视成长,XSHE,YSCZ,1.0,INDX,0000-00-00,2013-06-06,Active,675.0,2010-06-30,2563.07,
399553.XSHE,"09:31-11:30,13:01-15:00",0.0,央视回报,XSHE,YSHB,1.0,INDX,0000-00-00,2013-06-06,Active,676.0,2010-06-30,2563.07,
399554.XSHE,"09:31-11:30,13:01-15:00",0.0,央视治理,XSHE,YSZL,1.0,INDX,0000-00-00,2013-06-06,Active,677.0,2010-06-30,2563.07,
399555.XSHE,"09:31-11:30,13:01-15:00",0.0,央视责任,XSHE,YSZR,1.0,INDX,0000-00-00,2013-06-06,Active,678.0,2010-06-30,2563.07,
399556.XSHE,"09:31-11:30,13:01-15:00",0.0,央视生态,XSHE,YSST,1.0,INDX,0000-00-00,2014-06-06,Active,724.0,2010-06-30,1000.0,
399557.XSHE,"09:31-11:30,13:01-15:00",0.0,央视文化,XSHE,YSWH,1.0,INDX,0000-00-00,2014-06-06,Active,725.0,2010-06-30,1000.0,
399602.XSHE,"09:31-11:30,13:01-15:00",0.0,中小成长,XSHE,ZXCZ,1.0,INDX,0000-00-00,2010-05-24,Active,285.0,2010-03-19,1000.0,
399604.XSHE,"09:31-11:30,13:01-15:00",0.0,中小价值,XSHE,ZXJZ,1.0,INDX,0000-00-00,2010-05-24,Active,286.0,2010-03-19,1000.0,
399606.XSHE,"09:31-11:30,13:01-15:00",0.0,创业板R,XSHE,CYBR,1.0,INDX,0000-00-00,2010-06-01,Active,288.0,2010-05-31,1000.0,
399608.XSHE,"09:31-11:30,13:01-15:00",0.0,科技100,XSHE,KJ100,1.0,INDX,0000-00-00,2010-10-18,Active,305.0,2007-06-29,1000.0,
399610.XSHE,"09:31-11:30,13:01-15:00",0.0,TMT50,XSHE,TMT50,1.0,INDX,0000-00-00,2010-11-08,Active,306.0,2004-12-31,1000.0,
399611.XSHE,"09:31-11:30,13:01-15:00",0.0,中创100R,XSHE,ZC100R,1.0,INDX,0000-00-00,2011-02-28,Active,339.0,2007-06-29,1000.0,
399612.XSHE,"09:31-11:30,13:01-15:00",0.0,中创100,XSHE,ZC100,1.0,INDX,0000-00-00,2011-02-28,Active,340.0,2007-06-29,1000.0,
399613.XSHE,"09:31-11:30,13:01-15:00",0.0,深证能源,XSHE,SZNY,1.0,INDX,0000-00-00,2011-06-15,Active,371.0,2004-12-31,1000.0,
399614.XSHE,"09:31-11:30,13:01-15:00",0.0,深证材料,XSHE,SZCL,1.0,INDX,0000-00-00,2011-06-15,Active,372.0,2004-12-31,1000.0,
399615.XSHE,"09:31-11:30,13:01-15:00",0.0,深证工业,XSHE,SZGY,1.0,INDX,0000-00-00,2011-06-15,Active,373.0,2004-12-31,1000.0,
399616.XSHE,"09:31-11:30,13:01-15:00",0.0,深证可选,XSHE,SZKX,1.0,INDX,0000-00-00,2011-06-15,Active,374.0,2004-12-31,1000.0,
399617.XSHE,"09:31-11:30,13:01-15:00",0.0,深证消费,XSHE,SZXF,1.0,INDX,0000-00-00,2011-06-15,Active,375.0,2004-12-31,1000.0,
399618.XSHE,"09:31-11:30,13:01-15:00",0.0,深证医药,XSHE,SZYY,1.0,INDX,0000-00-00,2011-06-15,Active,376.0,2004-12-31,1000.0,
399619.XSHE,"09:31-11:30,13:01-15:00",0.0,深证金融,XSHE,SZJR,1.0,INDX,0000-00-00,2011-06-15,Active,377.0,2004-12-31,1000.0,
399620.XSHE,"09:31-11:30,13:01-15:00",0.0,深证信息,XSHE,SZXX,1.0,INDX,0000-00-00,2011-06-15,Active,378.0,2004-12-31,1000.0,
399621.XSHE,"09:31-11:30,13:01-15:00",0.0,深证电信,XSHE,SZDX,1.0,INDX,0000-00-00,2011-06-15,Active,379.0,2004-12-31,1000.0,
399622.XSHE,"09:31-11:30,13:01-15:00",0.0,深证公用,XSHE,SZGY,1.0,INDX,0000-00-00,2011-06-15,Active,380.0,2004-12-31,1000.0,
399623.XSHE,"09:31-11:30,13:01-15:00",0.0,中小基础,XSHE,ZXJC,1.0,INDX,0000-00-00,2011-07-25,Active,398.0,2005-12-30,1000.0,
399624.XSHE,"09:31-11:30,13:01-15:00",0.0,中创400,XSHE,ZC400,1.0,INDX,0000-00-00,2011-08-15,Active,403.0,2010-06-30,1000.0,
399625.XSHE,"09:31-11:30,13:01-15:00",0.0,中创500,XSHE,ZC500,1.0,INDX,0000-00-00,2011-08-15,Active,404.0,2010-06-30,1000.0,
399626.XSHE,"09:31-11:30,13:01-15:00",0.0,中创成长,XSHE,ZCCZ,1.0,INDX,0000-00-00,2011-08-15,Active,405.0,2010-06-30,1000.0,
399627.XSHE,"09:31-11:30,13:01-15:00",0.0,中创价值,XSHE,ZCJZ,1.0,INDX,0000-00-00,2011-08-15,Active,406.0,2010-06-30,1000.0,
399628.XSHE,"09:31-11:30,13:01-15:00",0.0,700成长,XSHE,700CZ,1.0,INDX,0000-00-00,2011-09-01,Active,411.0,2010-06-30,1000.0,
399629.XSHE,"09:31-11:30,13:01-15:00",0.0,700价值,XSHE,700JZ,1.0,INDX,0000-00-00,2011-09-01,Active,412.0,2010-06-30,1000.0,
399630.XSHE,"09:31-11:30,13:01-15:00",0.0,1000成长,XSHE,1000CZ,1.0,INDX,0000-00-00,2011-09-01,Active,413.0,2010-06-30,1000.0,
399631.XSHE,"09:31-11:30,13:01-15:00",0.0,1000价值,XSHE,1000JZ,1.0,INDX,0000-00-00,2011-09-01,Active,414.0,2010-06-30,1000.0,
399632.XSHE,"09:31-11:30,13:01-15:00",0.0,深100EW,XSHE,S100EW,1.0,INDX,0000-00-00,2011-10-28,Active,428.0,2002-12-31,1000.0,
399633.XSHE,"09:31-11:30,13:01-15:00",0.0,深300EW,XSHE,S300EW,1.0,INDX,0000-00-00,2011-10-28,Active,429.0,2004-12-31,1000.0,
399634.XSHE,"09:31-11:30,13:01-15:00",0.0,中小等权,XSHE,ZXDQ,1.0,INDX,0000-00-00,2011-10-28,Active,430.0,2006-12-29,1000.0,
399635.XSHE,"09:31-11:30,13:01-15:00",0.0,创业板EW,XSHE,CYBEW,1.0,INDX,0000-00-00,2011-10-28,Active,431.0,2010-09-30,1000.0,
399636.XSHE,"09:31-11:30,13:01-15:00",0.0,深证装备,XSHE,SZZB,1.0,INDX,0000-00-00,2011-11-15,Active,432.0,2004-12-31,1000.0,
399637.XSHE,"09:31-11:30,13:01-15:00",0.0,深证地产,XSHE,SZDC,1.0,INDX,0000-00-00,2011-11-15,Active,433.0,2004-12-31,1000.0,
399638.XSHE,"09:31-11:30,13:01-15:00",0.0,深证环保,XSHE,SZHB,1.0,INDX,0000-00-00,2011-11-15,Active,434.0,2004-12-31,1000.0,
399639.XSHE,"09:31-11:30,13:01-15:00",0.0,深证大宗,XSHE,SZDZ,1.0,INDX,0000-00-00,2011-11-15,Active,435.0,2004-12-31,1000.0,
399640.XSHE,"09:31-11:30,13:01-15:00",0.0,创业基础,XSHE,CYJC,1.0,INDX,0000-00-00,2012-01-16,Active,462.0,2010-12-31,1000.0,
399641.XSHE,"09:31-11:30,13:01-15:00",0.0,深证新兴,XSHE,SZXX,1.0,INDX,0000-00-00,2012-02-01,Active,465.0,2010-06-30,1000.0,
399642.XSHE,"09:31-11:30,13:01-15:00",0.0,中小新兴,XSHE,ZXXX,1.0,INDX,0000-00-00,2012-02-01,Active,466.0,2010-06-30,1000.0,
399643.XSHE,"09:31-11:30,13:01-15:00",0.0,创业新兴,XSHE,CYXX,1.0,INDX,0000-00-00,2012-02-01,Active,467.0,2010-06-30,1000.0,
399644.XSHE,"09:31-11:30,13:01-15:00",0.0,深证时钟,XSHE,SZSZ,1.0,INDX,0000-00-00,2012-03-26,Active,478.0,2006-12-29,1000.0,
399645.XSHE,"09:31-11:30,13:01-15:00",0.0,100低波,XSHE,100DB,1.0,INDX,0000-00-00,2012-06-12,Active,498.0,2004-12-31,1000.0,
399646.XSHE,"09:31-11:30,13:01-15:00",0.0,深消费50,XSHE,SXF50,1.0,INDX,0000-00-00,2012-08-06,Active,519.0,2004-12-31,1000.0,
399647.XSHE,"09:31-11:30,13:01-15:00",0.0,深医药50,XSHE,SYY50,1.0,INDX,0000-00-00,2012-08-06,Active,520.0,2004-12-31,1000.0,
399648.XSHE,"09:31-11:30,13:01-15:00",0.0,深证GDP,XSHE,SZGDP,1.0,INDX,0000-00-00,2012-08-08,Active,521.0,2005-06-30,1000.0,
399649.XSHE,"09:31-11:30,13:01-15:00",0.0,中小红利,XSHE,ZXHL,1.0,INDX,0000-00-00,2012-08-20,Active,527.0,2009-06-30,1000.0,
399650.XSHE,"09:31-11:30,13:01-15:00",0.0,中小治理,XSHE,ZXZL,1.0,INDX,0000-00-00,2012-08-20,Active,528.0,2009-06-30,1000.0,
399651.XSHE,"09:31-11:30,13:01-15:00",0.0,中小责任,XSHE,ZXZR,1.0,INDX,0000-00-00,2012-08-20,Active,529.0,2009-06-30,1000.0,
399652.XSHE,"09:31-11:30,13:01-15:00",0.0,中创高新,XSHE,ZCGX,1.0,INDX,0000-00-00,2012-09-17,Active,545.0,2011-06-30,1000.0,
399653.XSHE,"09:31-11:30,13:01-15:00",0.0,深证龙头,XSHE,SZLT,1.0,INDX,0000-00-00,2012-09-25,Active,547.0,2010-06-30,1000.0,
399654.XSHE,"09:31-11:30,13:01-15:00",0.0,深证文化,XSHE,SZWH,1.0,INDX,0000-00-00,2012-11-09,Active,554.0,2009-06-30,1000.0,
399655.XSHE,"09:31-11:30,13:01-15:00",0.0,深证绩效,XSHE,SZJX,1.0,INDX,0000-00-00,2012-11-19,Active,555.0,2002-12-31,1000.0,
399656.XSHE,"09:31-11:30,13:01-15:00",0.0,100绩效,XSHE,100JX,1.0,INDX,0000-00-00,2012-11-19,Active,556.0,2002-12-31,1000.0,
399657.XSHE,"09:31-11:30,13:01-15:00",0.0,300绩效,XSHE,300JX,1.0,INDX,0000-00-00,2012-11-19,Active,557.0,2004-12-31,1000.0,
399658.XSHE,"09:31-11:30,13:01-15:00",0.0,中小绩效,XSHE,ZXJX,1.0,INDX,0000-00-00,2012-11-19,Active,558.0,2006-12-29,1000.0,
399659.XSHE,"09:31-11:30,13:01-15:00",0.0,深成指EW,XSHE,SCZEW,1.0,INDX,0000-00-00,2012-11-23,Active,560.0,2002-12-31,1000.0,
399660.XSHE,"09:31-11:30,13:01-15:00",0.0,中创EW,XSHE,ZCEW,1.0,INDX,0000-00-00,2012-11-23,Active,561.0,2007-06-29,1000.0,
