trade_date,order_book_id,open,close,high,low,total_turnover,volume,prev_close
2026-03-27,931780.INDX,0.0,1505.0595,0.0,0.0,28030236126.0,1053861682.0,1439.4042
2026-03-27,931782.INDX,0.0,1435.3215,0.0,0.0,304253325145.0,18394709686.0,1416.2982
2026-03-27,931783.INDX,0.0,1373.5907,0.0,0.0,16897846551.0,486044342.0,1361.889
2026-03-27,931784.INDX,0.0,1422.6526,0.0,0.0,26465720133.0,774328208.0,1410.0994
2026-03-27,931785.INDX,2199.6302,2251.3712,2265.196,2196.6319,100668992497.0,1275328899.0,2228.4339
2026-03-27,931787.INDX,1224.7459,1297.9569,1303.103,1223.3992,15034095122.0,754720940.0,1231.6985
2026-03-27,931791.INDX,1745.9794,1770.3804,1774.6325,1744.9843,90124765378.0,2741282452.0,1755.5941
2026-03-27,931792.INDX,5374.8825,5544.3389,5564.6191,5366.1013,67498550748.0,1177494987.0,5387.9687
2026-03-27,931793.INDX,4441.9307,4547.725,4583.8417,4428.2872,31964804433.0,204602718.0,4538.3908
2026-03-27,931794.INDX,0.0,3639.4729,0.0,0.0,17779107433.0,847893934.0,3623.1181
2026-03-27,931795.INDX,0.0,141.9737,0.0,0.0,0.0,0.0,141.9509
2026-03-27,931796.INDX,0.0,137.1399,0.0,0.0,0.0,0.0,137.1257
2026-03-27,931797.INDX,0.0,138.2239,0.0,0.0,0.0,0.0,138.2083
2026-03-27,931798.INDX,2450.9471,2461.4664,2489.0246,2441.0968,51134993272.0,2477012835.0,2493.2157
2026-03-27,931799.INDX,1276.1858,1296.7786,1300.9889,1275.5195,172681921928.0,5922214604.0,1287.3489
2026-03-27,931800.INDX,0.0,2051.3048,0.0,0.0,128131847266.0,3506879774.0,2024.8533
2026-03-27,931801.INDX,0.0,1650.9866,0.0,0.0,18430825883.0,590142704.0,1640.5612
2026-03-27,931802.INDX,1786.4721,1814.1667,1820.3471,1785.516,153282670063.0,2968657007.0,1799.7017
2026-03-27,931803.INDX,0.0,3128.2503,0.0,0.0,104529195726.0,2217210001.0,3097.1707
2026-03-27,931804.INDX,0.0,142.6458,0.0,0.0,0.0,0.0,142.6222
2026-03-27,931805.INDX,0.0,135.7126,0.0,0.0,0.0,0.0,135.6985
2026-03-27,931806.INDX,0.0,135.9581,0.0,0.0,0.0,0.0,135.9448
2026-03-27,931807.INDX,0.0,136.4644,0.0,0.0,0.0,0.0,136.4531
2026-03-27,931808.INDX,0.0,136.5491,0.0,0.0,0.0,0.0,136.5387
2026-03-27,931809.INDX,0.0,1614.6925,0.0,0.0,77007298886.0,5306482292.0,1611.0377
2026-03-27,931810.INDX,0.0,2216.212,0.0,0.0,81513853994.0,2859203441.0,2202.9939
2026-03-27,931810CNY01.INDX,0.0,3373.4841,0.0,0.0,0.0,0.0,3353.3637
2026-03-27,931810CNY020.INDX,0.0,3230.2875,0.0,0.0,0.0,0.0,3211.0212
2026-03-27,931811.INDX,0.0,1418.5649,0.0,0.0,9896190434.0,427827444.0,1409.9468
2026-03-27,931813.INDX,0.0,145.066,0.0,0.0,0.0,0.0,145.0588
2026-03-27,931814.INDX,0.0,145.5728,0.0,0.0,0.0,0.0,145.566
2026-03-27,931815.INDX,0.0,138.7418,0.0,0.0,0.0,0.0,138.736
2026-03-27,931816.INDX,0.0,139.1017,0.0,0.0,0.0,0.0,139.0959
2026-03-27,931817.INDX,0.0,140.3175,0.0,0.0,0.0,0.0,140.311
2026-03-27,931818.INDX,0.0,138.8373,0.0,0.0,0.0,0.0,138.8309
2026-03-27,931819.INDX,0.0,141.4089,0.0,0.0,0.0,0.0,141.4037
2026-03-27,931820.INDX,0.0,141.9848,0.0,0.0,0.0,0.0,141.9799
2026-03-27,931821.INDX,0.0,815.2588,0.0,0.0,42547536818.0,3677299222.0,815.8625
2026-03-27,931821CNY010.INDX,0.0,1389.6748,0.0,0.0,0.0,0.0,1390.7038
2026-03-27,931822.INDX,0.0,661.0952,0.0,0.0,6982790684.0,1098077985.0,658.6842
2026-03-27,931823.INDX,1246.6543,1263.8634,1266.9231,1246.6498,56383821140.0,4231969749.0,1256.7089
2026-03-27,931824.INDX,0.0,1509.1707,0.0,0.0,66590029138.0,4717320862.0,1504.343
2026-03-27,931825.INDX,0.0,1262.2595,0.0,0.0,60190618849.0,5250119784.0,1258.998
2026-03-27,931826.INDX,0.0,4498.2413,0.0,0.0,45995932145.0,766844813.0,4462.4738
2026-03-27,931827.INDX,0.0,1621.0899,0.0,0.0,4025291918.0,654653012.0,1626.7456
2026-03-27,931829.INDX,0.0,2337.26,0.0,0.0,36124294961.0,2469137888.0,2296.2342
2026-03-27,931830.INDX,0.0,3415.7709,0.0,0.0,34494123064.0,1636075651.0,3355.5325
2026-03-27,931831.INDX,0.0,2617.7935,0.0,0.0,40368491291.0,707762037.0,2584.1119
2026-03-27,931833.INDX,0.0,761.7138,0.0,0.0,8663056256.0,533190209.0,751.6109
2026-03-27,931834.INDX,1928.6858,1969.8076,1977.6326,1927.5477,62879539876.0,2150931238.0,1944.3272
2026-03-27,931835.INDX,0.0,602.2859,0.0,0.0,2961669709.0,123510918.0,605.725
2026-03-27,931836.INDX,0.0,137.0504,0.0,0.0,0.0,0.0,137.0377
2026-03-27,931837.INDX,1296.4541,1320.296,1327.4392,1295.8503,50004046707.0,1983237783.0,1315.0846
2026-03-27,931838.INDX,0.0,870.7365,0.0,0.0,36464902366.0,4664382505.0,871.5593
2026-03-27,931840.INDX,1568.5348,1587.8439,1591.9413,1567.6408,13039070804.2,2741282452.0,1577.1723
2026-03-27,931841.INDX,4828.631,4972.6853,4991.1677,4810.4525,9765555324.4,1177494987.0,4840.3873
2026-03-27,931842.INDX,3990.4955,4078.8281,4111.9739,3970.1814,4624603975.0,204602718.0,4077.1524
2026-03-27,931844.INDX,0.0,147.9856,0.0,0.0,0.0,0.0,147.97
2026-03-27,931845.INDX,0.0,1236.4086,0.0,0.0,6961206300.0,718713082.0,1212.7242
2026-03-27,931846.INDX,0.0,1504.6189,0.0,0.0,106580870053.0,3990741442.0,1484.4369
2026-03-27,931847.INDX,0.0,3434.5289,0.0,0.0,22248284777.0,2714021914.0,3450.7426
2026-03-27,931848.INDX,3308.2283,3313.399,3330.6577,3297.2905,72615951272.0,7384642285.0,3328.0485
2026-03-27,931849.INDX,0.0,2689.2271,0.0,0.0,19682961784.0,2703027983.0,2687.2772
2026-03-27,931850.INDX,0.0,147.8992,0.0,0.0,0.0,0.0,147.8661
2026-03-27,931851.INDX,0.0,2311.2068,0.0,0.0,42971675240.0,5078248682.0,2349.4569
2026-03-27,931854.INDX,0.0,1258.2237,0.0,0.0,176833817382.0,4734501936.0,1250.7822
2026-03-27,931855.INDX,1174.937,1197.3633,1204.4311,1174.3865,20185495752.0,723499416.0,1193.7677
2026-03-27,931856.INDX,0.0,144.6421,0.0,0.0,0.0,0.0,144.6198
2026-03-27,931857.INDX,0.0,3337.1361,0.0,0.0,56559370404.0,1358489299.0,3326.8202
2026-03-27,931858.INDX,0.0,1593.0823,0.0,0.0,98641487876.0,3289702225.0,1570.305
2026-03-27,931859.INDX,0.0,1283.3821,0.0,0.0,434747591455.0,18529520272.0,1274.3064
2026-03-27,931859CNY01.INDX,0.0,1563.9992,0.0,0.0,0.0,0.0,1552.939
2026-03-27,931860.INDX,0.0,152.1353,0.0,0.0,0.0,0.0,152.1297
2026-03-27,931861.INDX,0.0,153.9809,0.0,0.0,0.0,0.0,153.9761
2026-03-27,931862.INDX,0.0,154.85,0.0,0.0,0.0,0.0,154.8439
2026-03-27,931863.INDX,0.0,159.5471,0.0,0.0,0.0,0.0,159.53
2026-03-27,931865.INDX,4933.3265,5088.4661,5131.6721,4923.5599,35504314658.0,348512788.0,4999.8201
2026-03-27,931866.INDX,1906.6694,1977.5232,1992.9328,1906.6694,31216699899.0,748708541.0,1937.8033
2026-03-27,931867.INDX,0.0,2070.9924,0.0,0.0,232483987356.0,4793401242.0,2062.2712
2026-03-27,931868.INDX,0.0,162.1532,0.0,0.0,0.0,0.0,162.1012
2026-03-27,931869.INDX,0.0,160.9139,0.0,0.0,0.0,0.0,160.8621
2026-03-27,931870.INDX,0.0,161.5229,0.0,0.0,0.0,0.0,161.4709
2026-03-27,931871.INDX,0.0,151.9409,0.0,0.0,0.0,0.0,151.9218
2026-03-27,931872.INDX,0.0,150.6987,0.0,0.0,0.0,0.0,150.6804
2026-03-27,931873.INDX,0.0,151.4374,0.0,0.0,0.0,0.0,151.4184
2026-03-27,931874.INDX,0.0,166.0672,0.0,0.0,0.0,0.0,166.0031
2026-03-27,931875.INDX,0.0,164.8888,0.0,0.0,0.0,0.0,164.8243
2026-03-27,931876.INDX,0.0,165.385,0.0,0.0,0.0,0.0,165.3207
2026-03-27,931877.INDX,2039.6563,2072.4939,2091.2383,2034.2339,121605173413.0,1102868496.0,2072.3731
2026-03-27,931878.INDX,0.0,155.679,0.0,0.0,0.0,0.0,155.6485
2026-03-27,931879.INDX,0.0,155.8886,0.0,0.0,0.0,0.0,155.858
2026-03-27,931880.INDX,0.0,135.1882,0.0,0.0,0.0,0.0,135.1766
2026-03-27,931881.INDX,0.0,135.0127,0.0,0.0,0.0,0.0,135.001
2026-03-27,931882.INDX,0.0,135.1136,0.0,0.0,0.0,0.0,135.1019
2026-03-27,931883.INDX,0.0,144.1488,0.0,0.0,0.0,0.0,144.1273
2026-03-27,931884.INDX,0.0,143.8289,0.0,0.0,0.0,0.0,143.8073
2026-03-27,931885.INDX,0.0,144.0222,0.0,0.0,0.0,0.0,144.0006
2026-03-27,931886.INDX,0.0,148.5426,0.0,0.0,0.0,0.0,148.5147
2026-03-27,931887.INDX,0.0,148.2269,0.0,0.0,0.0,0.0,148.1992
2026-03-27,931888.INDX,0.0,148.4111,0.0,0.0,0.0,0.0,148.3832
2026-03-27,931891.INDX,0.0,1280.9224,0.0,0.0,99146260999.0,2039044705.0,1278.8831
2026-03-27,931892.INDX,3937.2723,4125.5255,4155.2024,3937.2723,87520492693.0,2968161670.0,4006.3485
2026-03-27,931893.INDX,0.0,2987.5174,0.0,0.0,27720473334.0,803508397.0,2921.1067
2026-03-27,931895.INDX,0.0,2107.6603,0.0,0.0,29901806911.0,3216212916.0,2116.1498
2026-03-27,931896.INDX,0.0,2156.2149,0.0,0.0,26706188571.0,2512837007.0,2163.836
2026-03-27,931896CNY01.INDX,0.0,3547.3109,0.0,0.0,0.0,0.0,3559.8487
2026-03-27,931897.INDX,1269.5431,1267.3202,1281.369,1255.9754,61550640645.0,7890341678.0,1283.7664
2026-03-27,931902.INDX,0.0,169.5401,0.0,0.0,0.0,0.0,169.4974
2026-03-27,931903.INDX,0.0,174.6745,0.0,0.0,0.0,0.0,174.6309
2026-03-27,931904.INDX,0.0,174.989,0.0,0.0,0.0,0.0,174.9573
2026-03-27,931905.INDX,0.0,171.7138,0.0,0.0,0.0,0.0,171.6657
2026-03-27,931906.INDX,0.0,169.8771,0.0,0.0,0.0,0.0,169.8257
2026-03-27,931907.INDX,0.0,170.3323,0.0,0.0,0.0,0.0,170.2969
2026-03-27,931908.INDX,0.0,179.2067,0.0,0.0,0.0,0.0,179.1731
2026-03-27,931909.INDX,0.0,177.5873,0.0,0.0,0.0,0.0,177.53
2026-03-27,931910.INDX,0.0,174.1343,0.0,0.0,0.0,0.0,174.0919
2026-03-27,931911.INDX,0.0,179.4288,0.0,0.0,0.0,0.0,179.3905
2026-03-27,931912.INDX,0.0,176.7573,0.0,0.0,0.0,0.0,176.7174
2026-03-27,931913.INDX,0.0,177.5541,0.0,0.0,0.0,0.0,177.5184
2026-03-27,931914.INDX,0.0,144.7247,0.0,0.0,0.0,0.0,144.7048
2026-03-27,931915.INDX,0.0,146.7393,0.0,0.0,0.0,0.0,146.7178
2026-03-27,931916.INDX,0.0,125.0813,0.0,0.0,0.0,0.0,125.0316
2026-03-27,931917.INDX,0.0,125.1357,0.0,0.0,0.0,0.0,125.0917
2026-03-27,931918.INDX,0.0,146.1259,0.0,0.0,0.0,0.0,146.1002
2026-03-27,931919.INDX,0.0,2116.9509,0.0,0.0,27952776807.0,2729489034.0,2124.8747
2026-03-27,931920.INDX,0.0,1453.3685,0.0,0.0,42001428566.0,3784210059.0,1454.7334
2026-03-27,931922.INDX,0.0,3302.8754,0.0,0.0,77308125793.0,2055248734.0,3143.8306
2026-03-27,931923.INDX,0.0,179.4152,0.0,0.0,0.0,0.0,179.3843
2026-03-27,931924.INDX,0.0,188.1052,0.0,0.0,0.0,0.0,188.0505
2026-03-27,931925.INDX,0.0,172.2134,0.0,0.0,0.0,0.0,172.1658
2026-03-27,931926.INDX,0.0,179.0556,0.0,0.0,0.0,0.0,179.0234
2026-03-27,931927.INDX,0.0,148.0079,0.0,0.0,0.0,0.0,149.7469
2026-03-27,931928.INDX,0.0,175.4106,0.0,0.0,0.0,0.0,175.3929
2026-03-27,931929.INDX,0.0,178.8363,0.0,0.0,0.0,0.0,178.7894
2026-03-27,931931.INDX,0.0,822.1107,0.0,0.0,29169172425.0,4124727661.0,822.0706
2026-03-27,931932.INDX,0.0,796.1097,0.0,0.0,228055787572.0,10137499055.0,787.8337
2026-03-27,931933.INDX,0.0,871.0858,0.0,0.0,17226278835.0,1605282090.0,861.1453
2026-03-27,931934.INDX,0.0,896.8286,0.0,0.0,18603132946.0,1365848050.0,887.4817
2026-03-27,931935.INDX,0.0,891.895,0.0,0.0,10823482009.0,2263674314.0,878.9282
2026-03-27,931936.INDX,0.0,1535.8384,0.0,0.0,133860131828.0,5107806817.0,1492.6777
2026-03-27,931937.INDX,0.0,924.9201,0.0,0.0,14499118121.0,1431649854.0,913.1426
2026-03-27,931938.INDX,0.0,866.3347,0.0,0.0,7842222943.0,827383146.0,857.4913
2026-03-27,931939.INDX,0.0,559.9599,0.0,0.0,3068159900.0,173831189.0,548.4383
2026-03-27,931940.INDX,0.0,571.1575,0.0,0.0,23929839074.0,1546361231.0,557.096
2026-03-27,931941.INDX,0.0,1047.3452,0.0,0.0,6305466493.0,641570792.0,1030.8819
2026-03-27,931944.INDX,0.0,2208.1224,0.0,0.0,29901806911.0,3216212916.0,2218.5299
2026-03-27,931945.INDX,0.0,4001.5586,0.0,0.0,57128817817.0,795148348.0,3966.4929
2026-03-27,931946.INDX,706.011,724.0981,725.5771,705.4669,10275873036.0,978458343.0,711.3947
2026-03-27,931947.INDX,0.0,8222.6431,0.0,0.0,13639373982.0,458125578.0,8074.8058
2026-03-27,931948.INDX,0.0,3605.9972,0.0,0.0,3152938796.0,242792326.0,3565.0862
2026-03-27,931949.INDX,0.0,2774.4443,0.0,0.0,3264113219.0,288319762.0,2759.0401
2026-03-27,931951.INDX,0.0,1846.9146,0.0,0.0,2888553371.0,137333729.0,1840.5554
2026-03-27,931952.INDX,0.0,2103.5364,0.0,0.0,11222540335.0,245000571.0,2075.2741
2026-03-27,931953.INDX,0.0,1904.8395,0.0,0.0,3844333608.0,371157597.0,1878.6674
2026-03-27,931955.INDX,0.0,2562.7642,0.0,0.0,17440251734.0,936294263.0,2434.9135
2026-03-27,931956.INDX,0.0,4877.2888,0.0,0.0,9289481375.0,1163821843.0,4869.9997
2026-03-27,931957.INDX,0.0,2879.4835,0.0,0.0,3128598916.0,442293194.0,2851.1838
2026-03-27,931958.INDX,0.0,2993.9005,0.0,0.0,7060563349.0,304920284.0,2989.2607
2026-03-27,931959.INDX,0.0,2185.0495,0.0,0.0,14570630015.0,308090959.0,2186.4935
2026-03-27,931960.INDX,0.0,2814.5836,0.0,0.0,2796951338.0,222422403.0,2792.813
2026-03-27,931961.INDX,0.0,3195.3924,0.0,0.0,467161881.0,65897359.0,3227.2871
2026-03-27,931962.INDX,0.0,2164.9322,0.0,0.0,11107491572.0,221563571.0,2134.2164
2026-03-27,931963.INDX,0.0,1526.1115,0.0,0.0,115048763.0,23437000.0,1512.0314
2026-03-27,931965.INDX,0.0,2328.7049,0.0,0.0,2311788147.0,274600453.0,2293.5981
2026-03-27,931966.INDX,0.0,1422.9627,0.0,0.0,1311507442.0,176651257.0,1392.7156
2026-03-27,931967.INDX,0.0,2876.3397,0.0,0.0,5657907983.0,568605673.0,2717.0836
2026-03-27,931968.INDX,0.0,1085.9661,0.0,0.0,3660863796.0,145956710.0,1052.118
2026-03-27,931969.INDX,0.0,4880.2473,0.0,0.0,9289481375.0,1163821843.0,4872.9538
2026-03-27,931970.INDX,0.0,1859.8893,0.0,0.0,460966260.0,110076388.0,1855.9846
2026-03-27,931971.INDX,0.0,2797.5776,0.0,0.0,1906179582.0,302722163.0,2822.4263
2026-03-27,931972.INDX,0.0,1796.4003,0.0,0.0,2960863186.0,579550835.0,1805.9151
2026-03-27,931973.INDX,0.0,1374.9152,0.0,0.0,1064428732.0,75102177.0,1373.4653
2026-03-27,931975.INDX,0.0,993.2841,0.0,0.0,11959436945.0,196157707.0,981.9341
2026-03-27,931976.INDX,0.0,615.1422,0.0,0.0,2973101463.0,238091272.0,606.815
2026-03-27,931977.INDX,0.0,578.673,0.0,0.0,1351219724.0,127281629.0,566.976
2026-03-27,931978.INDX,0.0,793.2523,0.0,0.0,14028008421.0,729442772.0,753.248
2026-03-27,931979.INDX,0.0,1014.7189,0.0,0.0,2247971106.0,313665206.0,1003.3407
2026-03-27,931980.INDX,0.0,764.8977,0.0,0.0,15881778508.0,251827598.0,765.7231
2026-03-27,931981.INDX,0.0,956.7869,0.0,0.0,11851295130.0,193683212.0,944.7088
2026-03-27,931982.INDX,0.0,524.9905,0.0,0.0,521625928.0,37699452.0,506.1781
2026-03-27,931983.INDX,0.0,941.2489,0.0,0.0,4814732874.0,473708361.0,887.8219
2026-03-27,931984.INDX,0.0,1813.7608,0.0,0.0,8697113266.0,1084241393.0,1807.8079
2026-03-27,931985.INDX,0.0,682.2232,0.0,0.0,2680533639.0,328186763.0,687.8013
2026-03-27,931986.INDX,0.0,374.0571,0.0,0.0,932931795.0,64205516.0,372.5946
2026-03-27,931987.INDX,0.0,1245.9264,0.0,0.0,52714214424.0,3525932558.0,1241.9283
2026-03-27,931988.INDX,0.0,169.0606,0.0,0.0,0.0,0.0,169.0285
2026-03-27,931989.INDX,0.0,1388.0598,0.0,0.0,60848965038.0,2698719996.0,1367.818
2026-03-27,931990.INDX,0.0,1826.3481,0.0,0.0,10009531247.0,453675447.0,1804.4372
2026-03-27,931991.INDX,0.0,1310.5128,0.0,0.0,34033564816.0,1244996482.0,1291.7376
2026-03-27,931992.INDX,1139.595,1189.0358,1191.3714,1139.3311,11757168697.0,529682132.0,1151.4045
2026-03-27,931993.INDX,0.0,156.0863,0.0,0.0,0.0,0.0,156.0556
2026-03-27,931994.INDX,3124.5823,3196.4086,3224.4907,3118.4916,47052996472.0,2292516453.0,3173.3285
2026-03-27,931996.INDX,0.0,3313.087,0.0,0.0,82218493762.0,2953255998.0,3195.2629
2026-03-27,931997.INDX,0.0,1.9718,0.0,0.0,0.0,0.0,1.9718
2026-03-27,932000.INDX,3191.3386,3285.1181,3294.2821,3189.5118,427279761772.0,31814305719.0,3234.4746
2026-03-27,932001.INDX,0.0,172.1399,0.0,0.0,0.0,0.0,172.1029
2026-03-27,932002.INDX,0.0,160.4574,0.0,0.0,0.0,0.0,160.4457
2026-03-27,932003.INDX,0.0,167.7786,0.0,0.0,0.0,0.0,167.7634
2026-03-27,932004.INDX,1870.6746,1901.3748,1907.8415,1870.3145,206493917578.0,18730003851.0,1891.4799
2026-03-27,932005.INDX,0.0,115.3655,0.0,0.0,0.0,0.0,115.3392
2026-03-27,932006.INDX,0.0,778.5274,0.0,0.0,291982562.0,66965793.0,778.1516
2026-03-27,932011.INDX,0.0,143.5492,0.0,0.0,0.0,0.0,143.5518
2026-03-27,932012.INDX,0.0,145.4894,0.0,0.0,0.0,0.0,145.4603
2026-03-27,932013.INDX,0.0,115.1011,0.0,0.0,0.0,0.0,115.077
2026-03-27,932014.INDX,0.0,135.1677,0.0,0.0,0.0,0.0,135.1527
2026-03-27,932015.INDX,0.0,140.2774,0.0,0.0,0.0,0.0,140.2672
2026-03-27,932016.INDX,0.0,115.1888,0.0,0.0,0.0,0.0,115.1727
2026-03-27,932017.INDX,0.0,3341.8428,0.0,0.0,58145921622.0,1547988115.0,3329.7133
2026-03-27,932018.INDX,0.0,3317.0015,0.0,0.0,97295699800.0,3044103072.0,3302.2379
2026-03-27,932018CNY01.INDX,0.0,5187.0932,0.0,0.0,0.0,0.0,5164.0062
2026-03-27,932019.INDX,0.0,3163.0368,0.0,0.0,44392576167.0,1235301031.0,3139.7361
2026-03-27,932020.INDX,0.0,2041.9794,0.0,0.0,26454800722.0,1663888314.0,2030.5427
2026-03-27,932021.INDX,5690.9747,5735.0215,5756.7991,5687.685,0.0,0.0,5715.7674
2026-03-27,932023.INDX,5974.3512,6020.5913,6043.4532,5970.8977,0.0,0.0,5999.6956
2026-03-27,932024.INDX,0.0,2178.1215,0.0,0.0,152928569102.0,1719821709.0,2176.4587
2026-03-27,932025.INDX,0.0,1808.5615,0.0,0.0,143406654835.0,2724613140.0,1794.0781
2026-03-27,932026.INDX,0.0,1980.9882,0.0,0.0,229521032677.0,4871775627.0,1963.5104
2026-03-27,932027.INDX,0.0,2284.7247,0.0,0.0,38670305132.0,1329692955.0,2264.8726
2026-03-27,932028.INDX,0.0,937.7327,0.0,0.0,34682668884.0,1590933736.0,930.7036
2026-03-27,932029.INDX,0.0,158.7895,0.0,0.0,0.0,0.0,158.8023
2026-03-27,932030.INDX,0.0,136.6253,0.0,0.0,0.0,0.0,136.6167
2026-03-27,932031.INDX,0.0,143.8402,0.0,0.0,0.0,0.0,143.8286
2026-03-27,932032.INDX,0.0,147.9455,0.0,0.0,0.0,0.0,147.9337
2026-03-27,932033.INDX,0.0,157.2582,0.0,0.0,0.0,0.0,157.246
2026-03-27,932034.INDX,0.0,164.0896,0.0,0.0,0.0,0.0,164.1192
2026-03-27,932035.INDX,0.0,167.4021,0.0,0.0,0.0,0.0,167.381
2026-03-27,932036.INDX,0.0,199.2121,0.0,0.0,0.0,0.0,199.3262
2026-03-27,932037.INDX,1609.0548,1623.6781,1627.4718,1607.6669,56879364361.0,7069481996.0,1627.6289
2026-03-27,932038.INDX,1457.7929,1488.6698,1498.8791,1454.2881,46615253704.0,1111947993.0,1481.9477
2026-03-27,932039.INDX,1688.7476,1703.6487,1707.6124,1688.7476,35797305166.0,3218203703.0,1701.4507
2026-03-27,932040.INDX,0.0,4839.7637,0.0,0.0,66094444431.0,601924511.0,4817.0553
2026-03-27,932042.INDX,1693.7572,1724.9514,1730.5754,1691.7452,24711361725.0,744053969.0,1714.0917
2026-03-27,932044.INDX,0.0,1387.5457,0.0,0.0,15327765054.0,459181405.0,1379.0064
2026-03-27,932045.INDX,0.0,140.4385,0.0,0.0,0.0,0.0,140.4236
2026-03-27,932046.INDX,2004.4391,2035.0851,2054.0105,2002.2984,49598152956.0,1159570604.0,2028.5789
2026-03-27,932047.INDX,1012.403,1013.3431,1013.3431,1009.698,291982558.0,66965793.0,1012.8539
2026-03-27,932048.INDX,0.0,1187.4004,0.0,0.0,10082197306.0,318493073.0,1179.9044
2026-03-27,932049.INDX,1279.7519,1285.9762,1289.6427,1273.1857,17833293363.0,2030071299.0,1284.204
2026-03-27,932050.INDX,0.0,1549.8386,0.0,0.0,37497624443.0,1374769506.0,1534.7358
2026-03-27,932051.INDX,0.0,122.239,0.0,0.0,0.0,0.0,122.2314
2026-03-27,932052.INDX,1611.523,1639.3503,1648.1423,1610.0911,39960252975.0,1864202534.0,1633.293
2026-03-27,932053.INDX,0.0,1303.8456,0.0,0.0,16831426388.0,1262280010.0,1293.6685
2026-03-27,932056.INDX,3885.4171,3940.4616,3953.2726,3884.8434,130812709263.0,10079708982.0,3920.8043
2026-03-27,932057.INDX,0.0,3035.6541,0.0,0.0,50086855791.0,914101674.0,3030.1221
2026-03-27,932058.INDX,0.0,2721.5274,0.0,0.0,280807454725.0,8678892494.0,2707.9556
2026-03-27,932059.INDX,0.0,3943.8029,0.0,0.0,174012499536.0,7524975722.0,3895.5688
2026-03-27,932060.INDX,0.0,5141.8353,0.0,0.0,193661472250.0,11875410951.0,5081.9107
2026-03-27,932061.INDX,0.0,3997.6009,0.0,0.0,648481426511.0,28079279167.0,3959.1164
2026-03-27,932062.INDX,0.0,1547.1583,0.0,0.0,166407848673.0,3535319058.0,1533.8485
2026-03-27,932063.INDX,0.0,2627.1054,0.0,0.0,43213929605.0,1672642040.0,2590.8476
2026-03-27,932065.INDX,0.0,5101.5799,0.0,0.0,91241332559.0,1193400903.0,5108.8548
2026-03-27,932066.INDX,3826.0156,3929.3047,3961.6412,3817.4557,54555014892.0,478106032.0,3899.6011
2026-03-27,932067.INDX,0.0,1040.6822,0.0,0.0,18357976456.0,720140684.0,1029.851
2026-03-27,932068.INDX,2373.7376,2431.8503,2435.7114,2373.1568,63281769913.0,1386361582.0,2395.6755
2026-03-27,932069.INDX,948.8546,985.7172,989.0394,945.1164,15322204247.0,918188324.0,952.5752
2026-03-27,932070.INDX,0.0,2433.3814,0.0,0.0,20590331840.0,809809694.0,2384.1065
2026-03-27,932071.INDX,0.0,1615.452,0.0,0.0,20815989752.0,2344171781.0,1614.6087
2026-03-27,932072.INDX,0.0,3817.7929,0.0,0.0,62341602338.0,1834554384.0,3794.5845
2026-03-27,932073.INDX,0.0,2170.4737,0.0,0.0,17105144664.0,706395783.0,2122.7873
2026-03-27,932074.INDX,0.0,1149.6773,0.0,0.0,137638978285.0,6692107452.0,1143.4917
2026-03-27,932075.INDX,8476.9429,8495.9482,8537.6608,8474.493,42328745146.0,3645704922.0,8502.5656
2026-03-27,932076.INDX,2624.0715,2670.9829,2677.6107,2619.2768,9572846115.0,1644169150.0,2650.4231
2026-03-27,932077.INDX,2892.0085,2916.7058,2926.8985,2881.8376,35811029669.0,4214759179.0,2911.0113
2026-03-27,932078.INDX,4908.7147,5097.968,5128.0717,4908.7147,282867065138.0,17977324030.0,4979.1465
2026-03-27,932079.INDX,4470.8563,4566.5546,4590.6944,4468.6733,483700660152.0,28944401573.0,4524.9791
2026-03-27,932080.INDX,5210.2121,5306.2301,5317.0551,5208.72,93760872754.0,5534165147.0,5267.4958
2026-03-27,932081.INDX,12278.731,12570.2441,12583.8925,12275.19,42173076999.0,3139565248.0,12343.819
2026-03-27,932082.INDX,8840.3704,9234.9951,9248.2391,8837.3091,98557166247.0,5309636006.0,8910.9095
2026-03-27,932083.INDX,8248.0716,8274.7351,8310.6417,8247.0865,49708149850.0,4808038097.0,8276.9099
2026-03-27,932084.INDX,7828.7298,8038.5415,8096.7328,7819.9544,326476586994.0,9226004861.0,7985.642
2026-03-27,932085.INDX,10494.5797,10701.6473,10802.9164,10452.8576,160293047480.0,5654594135.0,10690.4185
2026-03-27,932086.INDX,2972.4312,2978.5294,3003.4559,2947.6763,93789878396.0,12580376333.0,3002.0898
2026-03-27,932087.INDX,1085.4125,1116.9449,1125.7508,1082.3547,79470060047.0,922848140.0,1110.9922
2026-03-27,932088.INDX,817.7862,833.9729,837.8011,816.9335,16811092721.0,547814209.0,829.9306
2026-03-27,932089.INDX,0.0,968.4528,0.0,0.0,7011352866.0,647736477.0,953.1775
2026-03-27,932090.INDX,0.0,695.1223,0.0,0.0,94432619688.0,2552381923.0,677.0294
2026-03-27,932091.INDX,0.0,940.5899,0.0,0.0,6615909101.0,808540047.0,924.7453
2026-03-27,932092.INDX,0.0,1708.8767,0.0,0.0,19197047414.0,815120113.0,1714.8746
2026-03-27,932093.INDX,0.0,1110.5915,0.0,0.0,49808841922.0,2356812140.0,1099.9181
2026-03-27,932094.INDX,803.2808,823.0735,826.2273,802.7246,32529504532.0,1573702808.0,814.159
2026-03-27,932097.INDX,0.0,187.8247,0.0,0.0,0.0,0.0,187.7856
